"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","전화번호","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3060000","PHMH320173060034087500025","2017-05-18","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 면목동 109번지 52호","서울특별시 중랑구 겸재로54길 72 (면목동)","02206","씨유면목남촌공원점","2017-05-18 16:32:21","I","2026-04-29 23:04:31","208004.757302197    ","453748.616529066    ","56"
"3060000","PHMH320173060034087500026","2017-05-18","          ","01","영업/정상","13","영업중","          ","          ","          ","02-930-2057","          ","서울특별시 중랑구 면목동 20번지 4호 105호","서울특별시 중랑구 용마산로 411 (면목동, 105호)","02201","씨유중랑면목대로점","2017-05-18 16:46:14","I","2026-04-29 23:04:31","208405.410822251    ","454014.694164833    ","56"
"3060000","PHMH320173060034087500028","2017-05-26","          ","01","영업/정상","13","영업중","          ","          ","          ","02-436-8286","          ","서울특별시 중랑구 상봉동 102번지 37호","서울특별시 중랑구 면목로92라길 15-2 (상봉동)","02148","씨유상봉사랑점","2017-05-26 09:18:24","I","2026-04-29 23:04:31","207560.595026414    ","454837.735120902    ","56"
"3060000","PHMH320173060034087500030","2017-06-13","          ","01","영업/정상","13","영업중","          ","          ","          ","02-437-7230","          ","서울특별시 중랑구 망우동 464번지 1호 1층","서울특별시 중랑구 망우로66길 50, 1층 (망우동)","02166","씨유 중랑망우로점","2018-08-03 15:25:48","I","2026-04-29 23:04:31","208709.463983172    ","455004.729379312    ","60"
"3150000","PHMH320243150037087500045","2024-11-20","          ","03","폐업","03","폐업","2026-02-06","          ","          ","","          ","서울특별시 강서구 화곡동 398-4","서울특별시 강서구 강서로18라길 23, 1층 (화곡동)","07752","GS25 화곡타운점","2026-02-06 16:47:36","I","2026-04-28 22:01:03","186487.623007178    ","448142.571375362    ","71"
"3060000","PHMH320173060034087500034","2017-06-29","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 면목동 106번지 38호","서울특별시 중랑구 겸재로54길 38 (면목동)","02198","GS25 면목행운점","2017-06-29 13:31:53","I","2026-04-29 23:04:31","208020.098584415    ","453927.170888966    ","100"
"3110000","PHMH320123110032087500058","2012-11-13","          ","03","폐업","03","폐업","2013-11-19","          ","          ","","          ","","서울특별시 은평구 통일로 796 (불광동)","     ","홈플러스365불광점","2013-11-19 17:38:27","I","2026-04-29 23:03:30","193457.698457409    ","457135.217659827    ",""
"3110000","PHMH320123110032087500059","2012-11-13","          ","03","폐업","03","폐업","2022-12-21","          ","          ","02-309-2653","          ","","서울특별시 은평구 가좌로 322 (신사동)","03450","씨유신사본점","2022-12-21 13:14:17","I","2026-04-29 23:03:30","191950.016945304    ","454895.081454188    ",""
"3110000","PHMH320123110032087500062","2012-11-13","          ","03","폐업","03","폐업","2014-05-27","          ","          ","","          ","","서울특별시 은평구 은평로21길 8 (녹번동)","     ","씨유은평녹번점","2014-05-27 09:14:26","I","2026-04-29 23:03:30","194048.280308936    ","455485.990279292    ",""
"3110000","PHMH320123110032087500097","2012-11-19","          ","03","폐업","03","폐업","2025-07-02","          ","          ","02-353-9227","          ","서울특별시 은평구 역촌동 27-1","서울특별시 은평구 진흥로 93(역촌동)","03404","세븐일레븐역촌진흥로점","2025-07-02 15:52:18","I","2026-04-29 23:03:39","193044.038452836    ","455891.153633668    ",""
"3110000","PHMH320123110032087500100","2012-11-19","          ","03","폐업","03","폐업","2024-11-22","          ","          ","02-387-4753","          ","","서울특별시 은평구 백련산로 85 (응암동)","03466","세븐일레븐응암3호점","2024-11-25 14:44:22","I","2026-04-29 23:03:39","193123.198212051    ","454549.930905005    ",""
"3060000","PHMH320173060034087500035","2017-06-30","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 중화동 154번지 23호","서울특별시 중랑구 봉화산로30길 55 (중화동)","02092","씨유중화으뜸점","2017-06-30 13:23:49","I","2026-04-29 23:04:31","207459.095922905    ","455271.018951657    ","54"
"3060000","PHMH320173060034087500037","2017-07-19","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 면목동 149번지 12호 1층","서울특별시 중랑구 겸재로24길 9 (면목동, 1층)","02216","GS25면목타운점","2017-07-19 16:15:24","I","2026-04-29 23:04:31","207186.823541623    ","453812.541971519    ","60"
"3060000","PHMH320173060034087500040","2017-08-01","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 면목동 497번지 7호","서울특별시 중랑구 면목로 341 (면목동)","02228","GS25면목점","2017-08-01 11:50:03","I","2026-04-29 23:04:32","207729.175659582    ","453342.232542102    ","70"
"3060000","PHMH320173060034087500041","2017-08-01","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 면목동 138번지 2호","서울특별시 중랑구 봉우재로26길 32 (면목동)","02144","GS25면목수성점","2017-08-01 17:23:35","I","2026-04-29 23:04:32","207422.963475004    ","454289.770693871    ","56"
"3060000","PHMH320173060034087500042","2017-08-02","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 면목동 134번지 8호","서울특별시 중랑구 봉우재로20가길 27 (면목동)","02143","GS25면목금성점","2017-08-02 10:35:16","I","2026-04-29 23:04:32","207214.88344939     ","454330.678454039    ","95"
"3060000","PHMH320173060034087500049","2017-08-22","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 묵동 240번지 47호","서울특별시 중랑구 동일로157길 32 (묵동, 정산빌딩)","02007","세븐일레븐 먹골역점","2022-08-10 11:06:54","I","2026-04-29 23:04:32","206626.002109911    ","456390.552616269    ","116"
"3060000","PHMH320173060034087500053","2017-10-19","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 면목동 140번지 52호 1층","서울특별시 중랑구 겸재로15길 44, 1층 (면목동, 대일마트)","02147","GS25 면목지구점","2022-06-29 10:47:46","I","2026-04-29 23:04:46","207159.416529945    ","454003.493883956    ","85"
"3060000","PHMH320173060034087500057","2017-11-06","          ","01","영업/정상","13","영업중","          ","          ","          ","02-433-4806","          ","서울특별시 중랑구 면목동 157-2 대화슈퍼","서울특별시 중랑구 동일로96길 46, 1층 (면목동)","02223","GS25 면목동원점","2021-10-15 14:19:48","I","2026-04-29 23:04:32","207221.423595135    ","453597.718530718    ","64"
"3060000","PHMH320173060034087500059","2017-12-12","          ","01","영업/정상","13","영업중","          ","          ","          ","02-492-0707","          ","서울특별시 중랑구 망우동 495번지 한일써너스빌리젠시2단지 1층 2001호","서울특별시 중랑구 용마산로115길 109, 1층 2001호 (망우동, 한일써너스빌리젠시2단지)","02163","씨유망우써너스빌점","2017-12-12 15:57:57","I","2026-04-29 23:04:32","208267.592391698    ","455042.983909137    ","33"
"3060000","PHMH320173060034087500060","2017-12-13","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 면목동 89번지 21호 마트 1층","서울특별시 중랑구 상봉로19길 20, 마트 1층 (면목동)","02156","지에스25 상봉센터점","2017-12-13 15:42:58","I","2026-04-29 23:04:32","208059.004103553    ","454575.99699112     ","59"
"3110000","PHMH320123110032087500072","2012-11-15","          ","03","폐업","03","폐업","2014-12-15","          ","          ","","          ","","서울특별시 은평구 서오릉로 118 (대조동)","     ","지에스25은평대조점","2014-12-15 16:05:43","I","2026-04-29 23:03:30","192831.887844939    ","456425.114261245    ",""
"3110000","PHMH320123110032087500073","2012-11-15","          ","03","폐업","03","폐업","2014-04-02","          ","          ","","          ","","서울특별시 은평구 통일로 933 (갈현동)","     ","바이더웨이","2014-04-03 09:13:40","I","2026-04-29 23:03:30","192825.839432469    ","458236.234506263    ",""
"3110000","PHMH320123110032087500076","2012-11-15","          ","03","폐업","03","폐업","2015-01-15","          ","          ","","          ","","서울특별시 은평구 연서로26길 11 (대조동)","     ","지에스25연신내제일","2015-01-28 11:06:55","I","2026-04-29 23:03:30","192945.891991944    ","457172.764137396    ",""
"3110000","PHMH320123110032087500077","2012-11-15","          ","03","폐업","03","폐업","2015-05-18","          ","          ","","          ","","서울특별시 은평구 진관4로 37 (진관동)","     ","지에스25은평진관","2015-05-18 10:46:49","I","2026-04-29 23:03:30","193304.926585972    ","460316.757008927    ",""
"3110000","PHMH320123110032087500078","2012-11-15","          ","03","폐업","03","폐업","2016-10-28","          ","          ","","          ","","서울특별시 은평구 은평터널로 7-2 (신사동)","     ","지에스25숭실학원점","2016-10-28 17:58:35","I","2026-04-29 23:03:30","                    ","                    ",""
"3060000","PHMH320173060034087500061","2017-12-13","          ","01","영업/정상","13","영업중","          ","          ","          ","02-435-8901","          ","서울특별시 중랑구 면목동 350번지 8호 호돌이마트 1층","서울특별시 중랑구 면목로31길 26, 호돌이마트 1층 (면목동)","02244","씨유 면목시장점","2017-12-13 17:08:45","I","2026-04-29 23:04:32","207335.315375359    ","452665.433181777    ","82"
"3110000","PHMH320133110032087500022","2013-02-22","          ","01","영업/정상","13","영업중","          ","          ","          ","02-359-3856","          ","","서울특별시 은평구 갈현로 109 (구산동)","03429","씨유구산제일점","2013-08-12 15:41:39","I","2026-04-29 23:03:30","192039.122644133    ","456157.987913973    ",""
"3110000","PHMH320133110032087500034","2013-07-01","          ","01","영업/정상","13","영업중","          ","          ","          ","02-388-9661","          ","서울특별시 은평구 역촌동 66번지 44호","서울특별시 은평구 연서로3길 8 (역촌동)","03418","이마트24역촌동타운점","2018-01-04 11:45:00","I","2026-04-29 23:03:30","192405.95335541     ","455575.242813605    ",""
"3110000","PHMH320133110032087500041","2013-09-16","          ","01","영업/정상","13","영업중","          ","          ","          ","02-306-3927","          ","","서울특별시 은평구 증산로 401 (신사동)","03442","씨유 새절역점","2022-08-18 16:46:41","I","2026-04-29 23:03:30","192301.433645476    ","454420.699435047    ",""
"3110000","PHMH320133110032087500049","2013-11-22","          ","01","영업/정상","13","영업중","          ","          ","          ","02-386-4438","122-829   ","서울특별시 은평구 녹번동 83번지 1호","서울특별시 은평구 은평로21길 53 (녹번동)","03384","씨유 은평구청점","2014-02-18 16:44:27","I","2026-04-29 23:03:30","193619.26910362     ","455639.618616193    ",""
"3110000","PHMH320143110032087500006","2014-03-07","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","","서울특별시 은평구 진흥로 13 (역촌동)","03409","씨유응암역촌점","2017-07-10 14:08:26","I","2026-04-29 23:03:30","192597.22192272     ","455303.491582147    ",""
"3110000","PHMH320143110032087500009","2014-03-18","          ","01","영업/정상","13","영업중","          ","          ","          ","","122-041   ","서울특별시 은평구 불광동 494번지 4호","서울특별시 은평구 통일로92길 4 (불광동)","03340","지에스25불광송원점","2020-12-16 16:22:32","I","2026-04-29 23:03:30","192920.307362469    ","458173.797484836    ",""
"3110000","PHMH320143110032087500023","2014-07-23","          ","01","영업/정상","13","영업중","          ","          ","          ","02-353-0159","          ","서울특별시 은평구 불광동 486-17 베로니스 B102호","서울특별시 은평구 통일로80길 1-1, B102호 (불광동, 베로니스)","03344","지에스25뉴연신내점","2023-07-21 16:58:52","I","2026-04-29 23:03:30","192953.133572075    ","457539.087118661    ","41"
"3060000","PHMH320213060034087500031","2021-10-29","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 중화동 118-2","서울특별시 중랑구 봉화산로 81, 1층 (중화동)","02049","씨유 중화일동점","2021-10-29 08:53:45","I","2026-04-29 23:04:38","207293.160092782    ","455520.057276823    ","50"
"3060000","PHMH320213060034087500032","2021-11-17","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 망우동 0 신내역 힐데스하임 참좋은아파트","서울특별시 중랑구 봉화산로 301, 신내역힐데스하임점동 1층 1,2호 (망우동, 신내역 힐데스하임 참좋은아파트)","02057","씨유 신내힐데스하임점","2022-04-25 13:21:44","I","2026-04-29 23:04:38","209260.893826078    ","456404.206110095    ","160"
"3060000","PHMH320213060034087500033","2021-12-15","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 묵동 13 신내4단지신내아파트","서울특별시 중랑구 숙선옹주로 85, 신내4단지신내아파트 101호 (묵동)","02029","지에스(GS)25 신내4단지점","2021-12-15 15:53:50","I","2026-04-29 23:04:39","207423.898976834    ","457122.700436003    ",""
"3060000","PHMH320183060034087500007","2018-02-28","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 신내동 657번지 상가1동 103,104,108,118호","서울특별시 중랑구 신내로 127, 상가1동 103,104,108,118호 (신내동, 신내9단지신내아파트)","02026","GS25신내9단지점","2018-02-28 15:00:48","I","2026-04-29 23:04:32","208294.257367707    ","456632.108607443    ","83"
"3060000","PHMH320183060034087500009","2018-04-02","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 중화동 332번지 94호 1층","서울특별시 중랑구 중랑천로 224, 1층 (중화동)","02015","씨유 중랑진선미점","2022-06-09 09:20:11","I","2026-04-29 23:04:32","206472.224945227    ","455824.577720572    ","82"
"3060000","PHMH320183060034087500011","2018-04-19","          ","01","영업/정상","13","영업중","          ","          ","          ","02-432-5772","          ","서울특별시 중랑구 면목동 402번지 4호","서울특별시 중랑구 면목로56길 73, 1층 (면목동)","02208","CU중랑면목로점","2018-04-19 13:37:44","I","2026-04-29 23:04:32","208103.649441783    ","453518.507164352    ","83"
"3060000","PHMH320183060034087500012","2018-04-20","          ","01","영업/정상","13","영업중","          ","          ","          ","02-979-3694","          ","서울특별시 중랑구 묵동 245-8 산성교회","서울특별시 중랑구 동일로 855, 산성교회 1층 (묵동)","02010","씨유 묵동더드림점","2022-09-15 10:53:54","I","2026-04-29 23:04:32","206826.69219219     ","456060.261130323    ","46"
"3060000","PHMH320183060034087500015","2018-06-07","          ","01","영업/정상","13","영업중","          ","          ","          ","02-491-3014","          ","서울특별시 중랑구 중화동 304번지 34호 1층","서울특별시 중랑구 동일로129길 16, 1층 (중화동)","02102","GS25 중화제일점","2019-03-13 14:43:44","I","2026-04-29 23:04:32","206888.682623817    ","455254.740987472    ","50"
"3060000","PHMH320183060034087500016","2018-06-12","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 상봉동 128번지 85호 1층","서울특별시 중랑구 망우로 240, 1층 (상봉동)","02122","GS25 상봉사랑점","2018-06-12 14:08:25","I","2026-04-29 23:04:32","206936.762871336    ","454686.968191068    ","50"
"3060000","PHMH320183060034087500017","2018-06-15","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 중화동 282번지 5호 1층","서울특별시 중랑구 동일로144길 18, 1층 (중화동)","02047","GS25중화우리점","2018-06-15 13:27:20","I","2026-04-29 23:04:33","206989.67594797     ","455898.663798989    ","65"
"3060000","PHMH320183060034087500018","2018-06-26","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 중화동 308번지 68호 1층","서울특별시 중랑구 동일로139길 38, 1층 (중화동)","02015","GS25중화동일점","2018-06-26 14:40:39","I","2026-04-29 23:04:33","206711.984723537    ","455676.03445879     ","70"
"3060000","PHMH320183060034087500019","2018-07-06","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 중랑구 망우동 358번지 7호 1층","서울특별시 중랑구 망우로67길 7, 1층 (망우동)","02059","지에스25 망우본점","2018-07-06 09:40:20","I","2026-04-29 23:04:33","208852.048108569    ","455356.596819901    ","99"
"3080000","PHMH320173080033087500013","2017-04-11","          ","03","폐업","03","폐업","2021-06-22","          ","          ","02-747-1984","          ","서울특별시 강북구 미아동 860번지 173호","서울특별시 강북구 도봉로10길 65 (미아동)","01215","이마트24 미아햇빛점","2021-06-23 13:18:40","I","2026-03-26 22:31:49","202641.521294137    ","457021.39682721     ",""
"3080000","PHMH320173080033087500014","2017-04-12","          ","03","폐업","03","폐업","2024-08-06","          ","          ","","          ","서울특별시 강북구 수유동 469번지 139호","서울특별시 강북구 덕릉로8길 35, 1층 (수유동)","01097","GS25 수유한솔점","2024-08-06 15:22:54","I","2026-03-26 22:31:49","201239.114756216    ","458903.306149076    ",""
"3080000","PHMH320173080033087500015","2017-04-17","          ","03","폐업","03","폐업","2020-01-14","          ","          ","02-989-3700","          ","서울특별시 강북구 미아동 838번지 8호","서울특별시 강북구 솔샘로 231, 1층 (미아동)","01189","씨유 미아삼양점","2020-01-15 13:59:58","I","2026-03-26 22:31:49","201553.638460334    ","457539.107670453    ",""
"3080000","PHMH320173080033087500016","2017-04-21","          ","03","폐업","03","폐업","2022-09-05","          ","          ","","          ","서울특별시 강북구 미아동 4번지 1호 북서울꿈의숲롯데캐슬단지내상가 101동 8호","서울특별시 강북구 오현로 56, 101동 8호 (미아동, 북서울꿈의숲롯데캐슬단지내상가)","01232","GS25 미아캐슬점","2022-09-06 09:03:31","I","2026-03-26 22:31:49","203068.831255329    ","457165.252909057    ",""
"3080000","PHMH320173080033087500019","2017-05-01","          ","03","폐업","03","폐업","2019-04-29","          ","          ","","          ","서울특별시 강북구 미아동 224번지 1호","서울특별시 강북구 도봉로53길 31 (미아동)","01126","GS25 미아사랑점","2019-04-29 11:51:45","I","2026-03-26 22:31:49","202051.716128051    ","458233.274090206    ",""
"3080000","PHMH320173080033087500021","2017-05-08","          ","03","폐업","03","폐업","2019-02-12","          ","          ","","          ","서울특별시 강북구 수유동 194번지 41호","서울특별시 강북구 한천로143길 16, 1층 (수유동)","01070","7-ELEVEN 수유어울림공원점","2019-02-13 15:51:06","I","2026-03-26 22:31:49","202084.296210924    ","459822.930538412    ",""
"3080000","PHMH320173080033087500022","2017-05-23","          ","03","폐업","03","폐업","2018-03-05","          ","          ","","          ","서울특별시 강북구 미아동 684번지 3호","서울특별시 강북구 삼양로27길 4 (미아동, 1층)","01194","씨유 미아삼성점","2018-03-06 09:40:40","I","2026-03-26 22:31:49","201787.24976456     ","457384.161740174    ",""
"3080000","PHMH320173080033087500029","2017-07-24","          ","03","폐업","03","폐업","2022-08-08","          ","          ","","          ","서울특별시 강북구 수유동 605번지 338호","서울특별시 강북구 삼각산로 95, 1층 (수유동)","01036","세븐일레븐 강북예술회관점","2022-08-08 18:03:23","I","2026-03-26 22:31:49","201238.330991684    ","459810.814965815    ",""
"3080000","PHMH320173080033087500030","2017-07-31","          ","03","폐업","03","폐업","2019-06-12","          ","          ","02-905-2241","          ","서울특별시 강북구 우이동 46번지 1호","서울특별시 강북구 삼양로163길 13 (우이동)","01005","씨유 우이중앙점","2019-06-12 18:09:51","I","2026-03-26 22:31:49","201077.879859141    ","461795.361100361    ",""
"3080000","PHMH320173080033087500031","2017-08-03","          ","03","폐업","03","폐업","2018-05-25","          ","          ","02-991-4633","          ","서울특별시 강북구 수유동 190번지 1호","서울특별시 강북구 한천로 1055-1 (수유동)","01071","GS25 수유이화점","2018-05-25 17:31:38","I","2026-03-26 22:31:49","202146.24309535     ","459844.600778291    ",""
"3080000","PHMH320173080033087500032","2017-08-09","          ","03","폐업","03","폐업","2021-01-14","          ","          ","","          ","서울특별시 강북구 수유동 188번지 2호","서울특별시 강북구 한천로 1081 (수유동)","01071","세븐일레븐 광산사거리점","2021-01-15 13:26:13","I","2026-03-26 22:31:49","201956.368673433    ","460010.502041344    ",""
"3080000","PHMH320173080033087500033","2017-08-18","          ","03","폐업","03","폐업","2025-09-30","          ","          ","","          ","서울특별시 강북구 미아동 1354번지 5호","서울특별시 강북구 솔샘로 167, 상가동 지하2층 215,216,217,218호 (미아동, 벽산라이브파크)","01191","GS25 미아벽산점","2025-10-01 09:38:59","I","2026-03-26 22:31:49","200921.855251696    ","457533.770785984    ",""
"3080000","PHMH320173080033087500035","2017-09-14","          ","03","폐업","03","폐업","2020-10-06","          ","          ","02-903-0907","          ","서울특별시 강북구 수유동 441번지 69호","서울특별시 강북구 인수봉로 173, 1층 (수유동)","01024","씨스페이스 수유유진점","2020-10-06 16:50:20","I","2026-03-26 22:31:49","201080.931541392    ","459212.082086516    ",""
"3080000","PHMH320173080033087500036","2017-09-25","          ","03","폐업","03","폐업","2020-07-28","          ","          ","","          ","서울특별시 강북구 번동 412번지 52호","서울특별시 강북구 한천로 981, 1층 (번동)","01066","세븐일레븐 강북번동점","2020-07-28 11:22:32","I","2026-03-26 22:31:49","202717.207955651    ","459366.276320496    ",""
"3080000","PHMH320173080033087500038","2017-09-26","          ","03","폐업","03","폐업","2023-11-14","          ","          ","","          ","서울특별시 강북구 미아동 745번지 100호","서울특별시 강북구 삼양로 201, 1층 3,4호 (미아동, 윤이빌딩)","01189","GS25 삼양사거리역점","2023-11-15 10:41:29","I","2026-03-26 22:31:49","201704.301028856    ","457707.568797761    ",""
"3080000","PHMH320173080033087500042","2017-10-25","          ","03","폐업","03","폐업","2020-10-16","          ","          ","","          ","서울특별시 강북구 우이동 72번지 63호","서울특별시 강북구 삼양로 518, 1층 (우이동)","01044","세븐일레븐 강북사일구역점","2020-10-16 15:47:40","I","2026-03-26 22:31:49","201168.79280374     ","460767.516975378    ",""
"3080000","PHMH320173080033087500045","2017-12-04","          ","03","폐업","03","폐업","2019-04-29","          ","          ","02-989-5840","          ","서울특별시 강북구 미아동 791번지 17호","서울특별시 강북구 도봉로67길 50 (미아동)","01120","GS25 미아한솔점","2019-04-29 13:03:30","I","2026-03-26 22:31:49","201857.807251212    ","458602.717005263    ",""
"3080000","PHMH320173080033087500046","2017-12-08","          ","03","폐업","03","폐업","2020-11-06","          ","          ","","          ","서울특별시 강북구 수유동 403번지 17호 세영아파트","서울특별시 강북구 삼양로 366, 1층 101호 (수유동, 세영아파트)","01082","GS25 수유북부점","2020-11-06 14:33:08","I","2026-03-26 22:31:49","201481.709817579    ","459301.400727142    ",""
"3080000","PHMH320173080033087500047","2017-12-26","          ","03","폐업","03","폐업","2022-12-29","          ","          ","","          ","서울특별시 강북구 미아동 222번지 10호","서울특별시 강북구 도봉로61길 31, 1층 (미아동)","01125","GS25 미아퍼스트점","2022-12-29 17:37:08","I","2026-03-26 22:31:49","201982.77662059     ","458452.913842948    ",""
"3080000","PHMH320173080033087500048","2017-12-28","          ","03","폐업","03","폐업","2019-07-30","          ","          ","","          ","서울특별시 강북구 수유동 341번지 9호","서울특별시 강북구 삼양로117길 14, 1층 (수유동)","01030","씨유 수유빌리지점","2019-07-31 10:54:04","I","2026-03-26 22:31:49","201294.595499154    ","460149.245432802    ",""
"3080000","PHMH320183080033087500001","2018-01-11","          ","03","폐업","03","폐업","2023-06-29","          ","          ","02-981-9857","          ","서울특별시 강북구 미아동 791번지 1770호","서울특별시 강북구 인수봉로 57 (미아동)","01190","씨유 미아마인점","2023-06-30 11:12:54","I","2026-03-26 22:31:49","201008.546335564    ","458072.568495043    ",""
"3100000","PHMH320123100034087500062","2012-11-13","          ","03","폐업","03","폐업","2023-11-01","          ","          ","070-4109-3572","139-831   ","서울특별시 노원구 상계동 763번지 6호","서울특별시 노원구 동일로 1345 (상계동)","01767","씨유상계주공점","2023-11-01 17:00:15","I","2026-03-26 22:31:49","205391.413890352    ","460703.536575497    ",""
"3100000","PHMH320123100034087500063","2012-11-13","          ","03","폐업","03","폐업","2014-08-13","          ","          ","02-2006-2485","139-741   ","서울특별시 노원구 상계동 1128번지","서울특별시 노원구 동일로246길 39 (상계동, 극동늘푸른아파트상가동)","     ","GS25상계늘푸른","2014-08-13 17:03:22","I","2026-03-26 22:31:49","204982.667824475    ","463884.895275557    ",""
"3100000","PHMH320123100034087500064","2012-11-13","          ","03","폐업","03","폐업","2013-09-13","          ","          ","33915413","139-810   ","서울특별시 노원구 상계동 95번지 256호","서울특별시 노원구 덕릉로 768 (상계동)","     ","씨유상계점","2013-09-13 16:45:46","I","2026-03-26 22:31:49","206807.0376766      ","462604.909285148    ",""
"3100000","PHMH320123100034087500065","2012-11-13","          ","03","폐업","03","폐업","2025-07-01","          ","          ","","139-704   ","서울특별시 노원구 상계동 359번지 노원현대아파트상가동","서울특별시 노원구 상계로3길 50 (상계동, 노원현대아파트상가동)","01693","세븐일레븐노원상계현대점","2025-07-01 14:43:46","I","2026-03-26 22:31:49","205505.893385407    ","461805.289448493    ",""
"3100000","PHMH320123100034087500067","2012-11-13","          ","03","폐업","03","폐업","2020-09-17","          ","          ","","139-812   ","서울특별시 노원구 상계동 107번지 984호","서울특별시 노원구 덕릉로118길 17 (상계동)","01646","씨유상계현대점","2020-09-17 13:20:39","I","2026-03-26 22:31:49","206976.207926697    ","462822.568109599    ",""
"3100000","PHMH320123100034087500068","2012-11-13","          ","03","폐업","03","폐업","2016-03-11","          ","          ","32960301","139-801   ","서울특별시 노원구 공릉동 383번지 7호","서울특별시 노원구 동일로 1077 (공릉동, 스테이션빌딩)","01852","씨유공릉중앙점","2016-03-11 10:45:20","I","2026-03-26 22:31:49","206322.27209517     ","458190.421958405    ",""
"3100000","PHMH320123100034087500069","2012-11-13","          ","03","폐업","03","폐업","2019-01-15","          ","          ","","139-832   ","서울특별시 노원구 상계동 749번지 3호","서울특별시 노원구 동일로 1368 (상계동, 롯데프라자)","01756","씨유상계프라자점","2019-01-15 16:56:47","I","2026-03-26 22:31:49","205396.51658775     ","460932.283160478    ",""
"3100000","PHMH320123100034087500070","2012-11-13","          ","03","폐업","03","폐업","2016-12-23","          ","          ","02-931-4685","139-818   ","서울특별시 노원구 상계동 397번지 4호","서울특별시 노원구 상계로9길 23 (상계동, 1층)","01685","바이더웨이상계청솔점","2016-12-23 15:27:18","I","2026-03-26 22:31:49","205764.669442117    ","461769.075044013    ",""
"3100000","PHMH320123100034087500072","2012-11-14","          ","03","폐업","03","폐업","2018-11-06","          ","          ","02-952-1992","139-811   ","서울특별시 노원구 상계동 113번지 1호","서울특별시 노원구 상계로 283 (상계동, 1층)","01636","세븐일레븐당고개공원점","2018-11-07 08:55:15","I","2026-03-26 22:31:49","                    ","                    ",""
"3100000","PHMH320123100034087500073","2012-11-14","          ","03","폐업","03","폐업","2014-04-14","          ","          ","02-931-7993","139-200   ","서울특별시 노원구 상계동 720번지 7호","서울특별시 노원구 노원로 421 (상계동, 마상가 110호~111호)","     ","오마트","2014-04-14 15:34:08","I","2026-03-26 22:31:49","205842.611006194    ","461322.253593807    ",""
"3100000","PHMH320123100034087500074","2012-11-14","          ","03","폐업","03","폐업","2018-05-21","          ","          ","","139-848   ","서울특별시 노원구 월계동 633번지 89호 1층","서울특별시 노원구 월계로49길 14 (월계동, 1층)","01879","GS25인덕사랑","2018-05-21 17:16:33","I","2026-03-26 22:31:49","                    ","                    ",""
"3100000","PHMH320123100034087500075","2012-11-14","          ","03","폐업","03","폐업","2015-03-16","          ","          ","","139-800   ","서울특별시 노원구 공릉동 89번지 1호","서울특별시 노원구 노원로1길 67 (공릉동, 대덕프라자 1층)","     ","씨유화랑대역","2015-03-16 16:52:10","I","2026-03-26 22:31:49","207311.175792021    ","457610.711998051    ",""
"3100000","PHMH320123100034087500076","2012-11-14","          ","03","폐업","03","폐업","2013-07-31","          ","          ","","139-869   ","서울특별시 노원구 하계동 61번지 7호","서울특별시 노원구 공릉로58길 127 (하계동)","     ","GS25하계협동문점","2013-07-31 16:27:00","I","2026-03-26 22:31:49","206566.190675362    ","459336.050451998    ",""
"3100000","PHMH320123100034087500077","2012-11-14","          ","03","폐업","03","폐업","2016-05-27","          ","          ","","139-200   ","서울특별시 노원구 상계동 1313번지 1호","서울특별시 노원구 누원로 22 (상계동, 크로바상가 1층)","01601","GS25수락리버","2016-05-27 16:19:26","I","2026-03-26 22:31:49","204610.071935062    ","464964.284423079    ",""
