"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","전화번호","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","좌표정보(X)","좌표정보(Y)","약국영업면적","지정일자"
"3110000","PHMD120233110032084000001","2023-02-24","          ","01","영업/정상","13","영업중","          ","          ","          ","02-356-7464","          ","서울특별시 은평구 녹번동 282 힐스테이트녹번 106호","서울특별시 은평구 통일로 610, 106호 (녹번동, 힐스테이트녹번)","03373","진약국","2023-02-24 09:26:47","I","2026-05-02 22:31:18","194351.457576382    ","455493.202176983    ","21","2023-02-24"
"3110000","PHMD120233110032084000002","2023-03-07","          ","01","영업/정상","13","영업중","          ","          ","          ","02-355-3183","          ","서울특별시 은평구 대조동 241 베르디움STAY1 401동 223호","서울특별시 은평구 통일로 767, 401동 223호 (대조동, 베르디움STAY1)","03391","호반약국","2025-02-16 13:06:58","I","2026-05-02 22:31:18","                    ","                    ","39","2023-03-07"
"3110000","PHMD120233110032084000003","2023-04-10","          ","01","영업/정상","13","영업중","          ","          ","          ","02-356-6321","          ","서울특별시 은평구 대조동 15-120","서울특별시 은평구 통일로 707, 1층 (대조동)","03397","보룡약국","2024-01-26 10:52:26","I","2026-05-02 22:31:18","193826.37983336     ","456291.782984711    ","32","2023-04-10"
"3110000","PHMD120233110032084000004","2023-09-22","          ","01","영업/정상","13","영업중","          ","          ","          ","02-307-8275","          ","서울특별시 은평구 수색동 179-10 DMC파인시티자이상가 313호","서울특별시 은평구 은평터널로 16, DMC파인시티자이상가 1층 313호 (수색동)","03502","갑진약국","2024-07-18 10:24:31","I","2026-05-02 22:31:18","190892.745619589    ","453531.080012734    ","28","2023-09-22"
"3110000","PHMD120233110032084000006","2023-11-10","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6382-1500","          ","서울특별시 은평구 수색동 341-6 DMCSK뷰 상가 2동 107호","서울특별시 은평구 수색로 322, DMCSK뷰 상가 2동 B5층 107호 (수색동)","03488","초록빛약국","2023-11-10 13:58:40","I","2026-05-02 22:31:18","190470.571086776    ","453719.226761577    ","41","2023-11-10"
"3110000","PHMD120243110032084000001","2024-01-23","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 은평구 불광동 276-32 1층 나-1호","서울특별시 은평구 불광로 59, 1층 나-1호 (불광동)","03358","망고약국","2024-01-23 14:21:40","I","2026-05-02 22:31:18","193901.054217708    ","456670.845810295    ","21","2024-01-23"
"3110000","PHMD120243110032084000002","2024-02-05","          ","01","영업/정상","13","영업중","          ","          ","          ","02-388-8811","          ","서울특별시 은평구 불광동 314-34 1층","서울특별시 은평구 연서로 257, 1층 (불광동)","03345","365백화점온누리약국","2024-02-05 08:54:31","I","2026-05-02 22:31:18","193141.634553613    ","457534.574375304    ","135","2024-02-05"
"3110000","PHMD120243110032084000003","2024-02-27","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3158-3603","          ","서울특별시 은평구 대조동 203-1 201호","서울특별시 은평구 통일로77길 17, 201호 (대조동)","03386","꽃내음약국","2024-02-27 20:46:08","I","2026-05-02 22:31:18","192991.248283153    ","457067.295031883    ","59","2024-02-27"
"3110000","PHMD120243110032084000004","2024-03-07","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6237-0311","          ","서울특별시 은평구 녹번동 250 101호","서울특별시 은평구 은평로 227, 101호 (녹번동)","03383","참약사우리약국","2024-03-07 17:19:21","I","2026-05-02 22:31:18","194016.970071073    ","455444.176769142    ","172","2024-03-07"
"3110000","PHMD120243110032084000005","2024-03-26","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 은평구 갈현동 397 3,6호선 연신내역사무소 311동 113호","서울특별시 은평구 통일로 지하849, 3,6호선 연신내역사무소 311동 113호 (갈현동)","03330","연신내역약국","2024-07-18 10:34:11","I","2026-05-02 22:31:18","192942.942317446    ","457402.138214991    ","22","2024-03-26"
"3110000","PHMD120243110032084000006","2024-04-01","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3157-8813","          ","서울특별시 은평구 갈현동 395-2 효민아크로뷰 C&C미술학원 101호","서울특별시 은평구 통일로 871, 101호 (갈현동, 효민아크로뷰 C&C미술학원)","03330","가온약국","2024-04-01 17:51:21","I","2026-05-02 22:31:18","192846.451172333    ","457585.366717747    ","48","2024-04-01"
"3110000","PHMD120243110032084000007","2024-04-17","          ","01","영업/정상","13","영업중","          ","          ","          ","02-355-2322","          ","서울특별시 은평구 응암동 427-117","서울특별시 은평구 응암로 248, 1층 (응암동)","03466","응암유명약국","2024-07-18 10:27:36","I","2026-05-02 22:31:18","192718.14860253     ","454630.852589694    ","86","2024-04-17"
"3110000","PHMD120243110032084000008","2024-05-13","          ","01","영업/정상","13","영업중","          ","          ","          ","02-382-2645","          ","서울특별시 은평구 불광동 484-75 1층(엘레베이터 3층)","서울특별시 은평구 통일로82길 11, 1층 (불광동)","03344","비타약국","2025-09-29 10:03:03","I","2026-05-02 22:31:18","192900.792391738    ","457611.926155564    ","7","2024-05-13"
"3110000","PHMD120243110032084000011","2024-08-07","          ","01","영업/정상","13","영업중","          ","          ","          ","02-303-6288","          ","서울특별시 은평구 수색동 75 디엠씨 자이1단지 133호","서울특별시 은평구 수색로 217, 1층 133호 (수색동, 디엠씨 자이1단지)","03504","디엠씨진약국","2024-08-07 21:53:26","I","2026-05-02 22:31:18","190977.850603548    ","453037.787995874    ","37","2024-08-07"
"3110000","PHMD120243110032084000012","2024-08-20","          ","01","영업/정상","13","영업중","          ","          ","          ","070-4419-1616","          ","","서울특별시 은평구 연서로 223, 1층 (갈현동)","03331","연신내로데오약국","2026-04-04 10:52:39","I","2026-05-02 22:31:18","192854.59038994     ","457354.039483693    ","43","2024-08-20"
"3110000","PHMD120243110032084000013","2024-11-20","          ","01","영업/정상","13","영업중","          ","          ","          ","02-358-3100","          ","서울특별시 은평구 응암동 88-14 두성빌딩 102호","서울특별시 은평구 응암로 331, 두성빌딩 102호 (응암동)","03461","더바른약국","2024-11-20 17:37:18","I","2026-05-02 22:31:18","193051.202187168    ","455393.90537272     ","36","2024-11-20"
"3110000","PHMD120243110032084000014","2024-11-29","          ","01","영업/정상","13","영업중","          ","          ","          ","02-2138-3397","          ","","서울특별시 은평구 서오릉로 131, 구산빌딩 (역촌동)","03398","코리아약국","2024-11-29 14:21:41","I","2026-05-02 22:31:18","192686.830083981    ","456471.508673171    ","99","2024-11-29"
"3110000","PHMD120253110032084000001","2025-02-12","          ","01","영업/정상","13","영업중","          ","          ","          ","02-304-1737","          ","서울특별시 은평구 신사동 338-4 은평신용협동조합 102호","서울특별시 은평구 증산로 371, 은평신용협동조합 102호 (신사동)","03448","은평성심약국","2025-02-12 14:37:24","I","2026-05-02 22:31:18","192235.574387299    ","454134.84598087     ","20","2025-02-12"
"3110000","PHMD120253110032084000002","2025-03-10","          ","01","영업/정상","13","영업중","          ","          ","          ","070-8670-0025","          ","서울특별시 은평구 불광동 643 북한산 힐스테이트7차 제상가동 112호","서울특별시 은평구 통일로 796, 제상가동 112호 (불광동, 북한산 힐스테이트7차)","03357","토닥토닥약국","2025-03-11 08:12:11","I","2026-05-02 22:31:18","193457.698457409    ","457135.217659827    ","32","2025-03-10"
"3110000","PHMD120253110032084000003","2025-03-16","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 은평구 응암동 770 힐스테이트녹번역 상가동 비109호","서울특별시 은평구 은평로 240, 상가동 지1층 비109호 (응암동, 힐스테이트녹번역)","03473","수약국","2025-11-13 18:24:22","I","2026-05-02 22:31:18","194140.340023169    ","455375.622755975    ","23","2025-03-16"
"3110000","PHMD120253110032084000004","2025-03-18","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 은평구 진관동 50 101호","서울특별시 은평구 통일로 1031, 101호 (진관동)","03312","가톨릭중앙약국","2025-05-08 11:14:34","I","2026-05-02 22:31:18","                    ","                    ","106","2025-03-18"
"3110000","PHMD120253110032084000005","2025-03-31","          ","01","영업/정상","13","영업중","          ","          ","          ","02-359-4341","          ","서울특별시 은평구 불광동 353-66 정원빌딩 1층","서울특별시 은평구 연서로32길 3, 정원빌딩 1층 (불광동)","03349","연신종로약국","2025-11-26 16:44:45","I","2026-05-02 22:31:18","193305.443483255    ","457556.995116837    ","159","2025-03-31"
"3110000","PHMD120253110032084000007","2025-05-19","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 은평구 대조동 12-29 1층 일부","서울특별시 은평구 불광로 25, 1층 (대조동)","03396","불광일등약국","2025-05-21 09:52:00","I","2026-05-02 22:31:18","193635.238674741    ","456481.556357615    ","59","2025-05-19"
"3110000","PHMD120253110032084000008","2025-07-16","          ","01","영업/정상","13","영업중","          ","          ","          ","02-356-7660","          ","서울특별시 은평구 진관동 100 은평헤스티아 B103호","서울특별시 은평구 통일로 1030, 은평헤스티아 B103,104호 (진관동)","03311","신주차편한약국","2025-07-16 09:29:04","I","2026-05-02 22:31:18","                    ","                    ","100","2025-07-16"
"3110000","PHMD120253110032084000009","2025-08-06","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 은평구 대조동 15-124 해영메디컬빌딩 101호","서울특별시 은평구 진흥로 189-1, 101호 (대조동, 해영메디컬빌딩)","03397","해영약국","2025-08-05 09:38:41","I","2026-05-02 22:31:18","193801.149238751    ","456271.418561402    ","43","2025-08-06"
"3110000","PHMD120253110032084000010","2025-10-31","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 은평구 신사동 22-37 안건빌딩 1층","서울특별시 은평구 은평로 56, 안건빌딩 1층 (신사동)","03449","은평일등약국","2025-10-31 17:06:45","I","2026-05-02 22:31:18","192345.084461084    ","455135.883123092    ","43","2025-10-31"
"3110000","PHMD120253110032084000011","2025-12-12","          ","01","영업/정상","13","영업중","          ","          ","          ","02-353-7001","          ","","서울특별시 은평구 진관2로 57-7, 252동 상가 B101 첫우물 약국 (진관동, 은평뉴타운 우물골)","03306","첫우물 약국","2025-12-12 17:16:00","I","2026-05-02 22:31:18","                    ","                    ","45","2025-12-12"
"3110000","PHMD120263110032084000001","2026-01-14","          ","01","영업/정상","13","영업중","          ","          ","          ","070-7809-6119","          ","서울특별시 은평구 역촌동 85-1 더-위일 이노 펠리체 1동 101호","서울특별시 은평구 연서로 17, 1동 101호 (역촌동, 더-위일 이노 펠리체)","03421","참약사응암샘터약국","2026-01-14 09:35:22","I","2026-05-02 22:31:18","192493.098532428    ","455371.370186958    ","87","2026-01-14"
"3130000","PHMD119753130033084000003","1975-10-01","          ","01","영업/정상","13","영업중","          ","          ","          ","02-373-3553","121-849   ","서울특별시 마포구 성산동 137번지 24호","서울특별시 마포구 모래내로7길 44, 1층 (성산동)","03946","대영약국","2008-12-15 20:51:23","I","2026-05-02 22:33:30","192032.606468264    ","451690.939471629    ","0","1975-10-01"
"3130000","PHMD119783130033084000002","1978-03-14","          ","01","영업/정상","13","영업중","          ","          ","          ","02-324-2148","121-841   ","서울특별시 마포구 서교동 454번지 2호","서울특별시 마포구 성미산로10길 44, 1층 (서교동)","03998","연세약국","2008-12-15 20:51:23","I","2026-05-02 22:33:30","192429.60126448     ","450595.823125604    ","0","1978-03-14"
"3130000","PHMD119803130033084000001","1980-06-12","          ","01","영업/정상","13","영업중","          ","          ","          ","02-706-7656","          ","","서울특별시 마포구 창전로 45, 103동 108호 (창전동, 서강한화오벨리스크 단지내 상가)","04086","메디팜신마포약국","2019-11-19 16:53:57","I","2026-05-02 22:33:30","193905.437192262    ","449372.496499689    ","35","1980-06-12"
"3130000","PHMD119813130033084000001","1981-09-29","          ","01","영업/정상","13","영업중","          ","          ","          ","02-716-8330","          ","서울특별시 마포구 대흥동 132-1 다나빌딩","서울특별시 마포구 백범로 95, 다나빌딩 1층 (대흥동)","04136","한유약국","2025-06-26 10:23:29","I","2026-05-02 22:33:30","194833.600197982    ","449520.196806182    ","47","1981-09-29"
"3130000","PHMD119823130033084000001","1982-03-27","          ","01","영업/정상","13","영업중","          ","          ","          ","02-334-3486","121-829   ","서울특별시 마포구 상수동 331번지 11호","서울특별시 마포구 와우산로 22, 1층 (상수동)","04075","안생약국","2008-12-15 20:51:23","I","2026-05-02 22:33:30","193137.801437441    ","449344.145388       ","54","1982-03-27"
"3130000","PHMD119833130033084000003","1983-01-31","          ","01","영업/정상","13","영업중","          ","          ","          ","02-336-1680","121-846   ","서울특별시 마포구 성산동 223번지 3호","서울특별시 마포구 성미산로 91, 1층 (성산동)","03978","효성약국","2008-12-15 20:51:23","I","2026-05-02 22:33:30","192647.148511722    ","450993.968447143    ","25","1983-01-31"
"3130000","PHMD119833130033084000005","1983-08-18","          ","01","영업/정상","13","영업중","          ","          ","          ","02-711-3627","121-812   ","서울특별시 마포구 도화동 6번지 삼성프라자상가  101호","서울특별시 마포구 도화길 32, 101호 (도화동, 삼성프라자상가)","04170","광실약국","2008-12-15 20:51:23","I","2026-05-02 22:33:30","195542.119522775    ","448652.176751796    ","34","1983-08-18"
"3130000","PHMD119863130033084000002","1986-03-27","          ","01","영업/정상","13","영업중","          ","          ","          ","02-312-1741","121-857   ","서울특별시 마포구 아현동 61번지 9호","서울특별시 마포구 손기정로 54, 1층 (아현동)","04199","신일약국","2008-12-15 20:51:23","I","2026-05-02 22:33:30","196610.14280262     ","450421.861110571    ","21","1986-03-27"
"3130000","PHMD119873130033084000001","1987-05-02","          ","01","영업/정상","13","영업중","          ","          ","          ","02-374-3788","          ","","서울특별시 마포구 월드컵북로38길 14, 408호 (중동, 오윤빌딩)","03941","성산연세약국","2019-11-19 16:57:59","I","2026-05-02 22:33:30","191427.097563261    ","452028.237293526    ","38","1987-05-02"
"3130000","PHMD119923130033084000001","1992-02-20","          ","01","영업/정상","13","영업중","          ","          ","          ","02-332-4603","121-820   ","서울특별시 마포구 망원동 377번지 1호","서울특별시 마포구 월드컵로 87, 103호 (망원동, 마포로얄프라자)","04012","명성약국","2015-07-07 16:53:47","I","2026-05-02 22:33:30","191904.25617187     ","450473.93544408     ","45","1992-02-20"
"3130000","PHMD119943130033084000003","1994-07-19","          ","01","영업/정상","13","영업중","          ","          ","          ","02-718-3011","121-800   ","서울특별시 마포구 공덕동 9번지 1호 1층","서울특별시 마포구 효창원로97길 10, 1층 (공덕동)","04183","샘터약국","2015-07-24 13:40:24","I","2026-05-02 22:33:30","196660.618569254    ","449676.917680421    ","17","1994-07-19"
"3130000","PHMD120003130033084000005","2000-08-21","          ","01","영업/정상","13","영업중","          ","          ","          ","02-702-2150","121-758   ","서울특별시 마포구 공덕동 256번지 13호 제일빌딩 310,311호","서울특별시 마포구 만리재로 15, 310,311호 (공덕동, 제일빌딩)","04214","인혜약국","2015-07-24 13:47:01","I","2026-05-02 22:33:30","195748.06444032     ","449145.578789461    ","123","2000-08-21"
"3130000","PHMD119963130033084000004","1996-12-09","          ","01","영업/정상","13","영업중","          ","          ","          ","02-365-5569","121-859   ","서울특별시 마포구 아현동 346번지 10호","서울특별시 마포구 신촌로 238, 1층 (아현동)","04115","프라자약국","2020-12-28 09:20:47","I","2026-05-02 22:33:30","195701.817537219    ","450517.562301802    ","51","1996-12-09"
"3130000","PHMD119973130033084000002","1997-02-04","          ","01","영업/정상","13","영업중","          ","          ","          ","02-336-8271","121-743   ","서울특별시 마포구 도화동 538번지","서울특별시 마포구 큰우물로 75, 1층 4호 (도화동, 성지빌딩)","04158","상수약국","2008-12-15 20:51:23","I","2026-05-02 22:33:30","195184.335899857    ","448780.26877488     ","28","1997-02-04"
"3120000","PHMD120243120033084000004","2024-02-19","          ","01","영업/정상","13","영업중","          ","          ","          ","02-363-7288","          ","서울특별시 서대문구 창천동 31-86","서울특별시 서대문구 명물길 33, 1층 우측호 (창천동)","03776","나무약국","2026-04-28 16:13:08","U","2026-04-29 03:03:03","194475.462197595    ","450677.185022179    ","26","2024-02-19"
"3130000","PHMD119993130033084000009","1999-11-11","          ","01","영업/정상","13","영업중","          ","          ","          ","02-376-2534","121-845   ","서울특별시 마포구 성산동 200번지 51호","서울특별시 마포구 월드컵북로 185, 1층 (성산동)","03947","지선약국","2008-12-15 20:51:23","I","2026-05-02 22:33:30","191797.951263783    ","451739.966725383    ","37","1999-11-11"
"3130000","PHMD120003130033084000001","2000-04-28","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3141-6774","121-822   ","서울특별시 마포구 망원동 414번지 92호 1층","서울특별시 마포구 망원로 78, 1층 (망원동)","04010","한사랑약국","2021-10-27 15:11:26","I","2026-05-02 22:33:30","191582.738056168    ","450562.952314117    ","66","2000-04-28"
"3130000","PHMD120003130033084000004","2000-08-12","          ","01","영업/정상","13","영업중","          ","          ","          ","02-323-2995","121-882   ","서울특별시 마포구 창전동 437번지 1호 삼성아파트상가 1층","서울특별시 마포구 서강로 97, 1층 (창전동, 삼성아파트상가)","04064","연세프라자약국","2008-12-15 20:51:24","I","2026-05-02 22:33:30","193610.492886389    ","449761.759018093    ","48","2000-08-12"
"3130000","PHMD119663130033084000001","1966-09-26","          ","01","영업/정상","13","영업중","          ","          ","          ","02-715-7290","121-808   ","서울특별시 마포구 대흥동 2번지 16호 1층","서울특별시 마포구 숭문길 215, 1층 (대흥동)","04112","우리약국","2015-07-24 13:33:23","I","2026-05-02 22:33:30","195196.44030187     ","450413.358205629    ","32","1966-09-26"
"3130000","PHMD119673130033084000002","1967-04-22","          ","01","영업/정상","13","영업중","          ","          ","          ","02-334-5437","121-882   ","서울특별시 마포구 창전동 388번지 1호","서울특별시 마포구 독막로20길 53, 1층 (창전동)","04078","선진약국","2019-10-08 09:18:47","I","2026-05-02 22:33:30","193596.939770949    ","449422.064760829    ","0","1967-04-22"
"3130000","PHMD119733130033084000002","1973-06-15","          ","01","영업/정상","13","영업중","          ","          ","          ","02-718-7221","          ","","서울특별시 마포구 창전로 60, 1층 (구수동, 서강빌딩)","04098","호산나약국","2015-07-07 13:41:27","I","2026-05-02 22:33:30","194000.235705042    ","449503.699114038    ","30","1973-06-15"
"3130000","PHMD119733130033084000003","1973-07-14","          ","01","영업/정상","13","영업중","          ","          ","          ","02-712-1678","121-853   ","서울특별시 마포구 신공덕동 139번지 167호","서울특별시 마포구 임정로15길 13, 1층 (신공덕동)","04190","명치약국","2008-12-15 20:51:22","I","2026-05-02 22:33:30","196153.3922168      ","449012.165667895    ","16","1973-07-14"
"3130000","PHMD119743130033084000003","1974-04-01","          ","01","영업/정상","13","영업중","          ","          ","          ","02-712-1853","121-812   ","서울특별시 마포구 도화동 195번지 3호","서울특별시 마포구 도화4길 19, 1층 (도화동)","04169","독일약국","2008-12-15 20:51:22","I","2026-05-02 22:33:30","195596.825394241    ","448754.560241036    ","24","1974-04-01"
"3130000","PHMD119743130033084000007","1974-12-28","          ","01","영업/정상","13","영업중","          ","          ","          ","02-336-0486","121-883   ","서울특별시 마포구 합정동 411번지 12호 1층","서울특별시 마포구 독막로 43, 1층 (합정동)","04047","정아약국","2018-07-02 17:42:56","I","2026-05-02 22:33:30","192698.557290752    ","449545.636705808    ","39","1974-12-28"
"3130000","PHMD120053130033084000030","2005-12-29","          ","01","영업/정상","13","영업중","          ","          ","          ","02-715-3133","121-808   ","서울특별시 마포구 대흥동 2번지 39호","서울특별시 마포구 대흥로 186-2, 1층 (대흥동)","04112","다나약국","2008-12-15 20:51:25","I","2026-05-02 22:33:31","195170.056023472    ","450384.98472828     ","23","2005-12-29"
"3130000","PHMD120003130033084000007","2000-09-01","          ","01","영업/정상","13","영업중","          ","          ","          ","02-326-1678","121-754   ","서울특별시 마포구 동교동 165번지 8호","서울특별시 마포구 양화로 156, 116호 (동교동, LG팰리스빌딩)","04050","파마트엘지약국","2008-12-15 20:51:24","I","2026-05-02 22:33:30","193166.430144679    ","450425.852790862    ","36","2000-09-01"
"3130000","PHMD120003130033084000008","2000-10-04","          ","01","영업/정상","13","영업중","          ","          ","          ","02-374-3326","121-845   ","서울특별시 마포구 성산동 200번지 1호","서울특별시 마포구 월드컵북로 190, 1층 (성산동)","03946","중원약국","2008-12-15 20:51:24","I","2026-05-02 22:33:30","191792.353841413    ","451792.167689973    ","31","2000-10-04"
"3130000","PHMD120003130033084000011","2000-10-28","          ","01","영업/정상","13","영업중","          ","          ","          ","02-707-3300","121-764   ","서울특별시 마포구 대흥동 660번지","서울특별시 마포구 독막로 266, 105호 (대흥동, 태영아파트상가)","04153","성심약국","2008-12-15 20:51:24","I","2026-05-02 22:33:30","194855.132261445    ","449165.068261658    ","26","2000-10-28"
"3130000","PHMD120013130033084000002","2001-05-02","          ","01","영업/정상","13","영업중","          ","          ","          ","02-332-3250","          ","서울특별시 마포구 망원동 482번지 9호 풍성빌딩 104,105호","서울특별시 마포구 월드컵로 111, 104,105호 (망원동, 풍성빌딩)","03963","비온뒤숲속약국","2016-02-23 18:10:27","I","2026-05-02 22:33:31","191783.482359827    ","450660.899713462    ","52","2001-05-02"
"3130000","PHMD120013130033084000006","2001-11-02","          ","01","영업/정상","13","영업중","          ","          ","          ","02-713-7854","121-873   ","서울특별시 마포구 염리동 154번지 8호","서울특별시 마포구 백범로 127, 1층 (염리동)","04138","성모약국","2008-12-15 20:51:24","I","2026-05-02 22:33:31","195116.028951093    ","449367.593942345    ","20","2001-11-02"
"3130000","PHMD120013130033084000007","2001-12-04","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3141-4757","121-896   ","서울특별시 마포구 서교동 441번지 17호","서울특별시 마포구 월드컵로14길 5, 1층 (서교동)","03996","메디칼약국","2012-03-20 10:42:47","I","2026-05-02 22:33:31","192038.724356593    ","450419.72342978     ","41","2001-12-04"
"3130000","PHMD120023130033084000003","2002-04-18","          ","01","영업/정상","13","영업중","          ","          ","          ","02-337-1950","121-826   ","서울특별시 마포구 망원동 474번지 1호","서울특별시 마포구 월드컵로 159, 1층 (망원동)","03962","메디칼세영약국","2008-12-15 20:51:24","I","2026-05-02 22:33:31","191503.300584716    ","451060.538554901    ","57","2002-04-18"
"3130000","PHMD120023130033084000005","2002-07-02","          ","01","영업/정상","13","영업중","          ","          ","          ","","121-796   ","서울특별시 마포구 도화동 36번지 고려아카데미텔 II 205호, 206호 일부","서울특별시 마포구 마포대로 52, 205호, 206호 (도화동, 고려아카데미텔 II)","04168","아카데미약국","2015-06-23 16:06:52","I","2026-05-02 22:33:31","195310.825031788    ","448677.797932004    ","91","2002-07-02"
"3130000","PHMD120023130033084000006","2017-04-03","          ","01","영업/정상","13","영업중","          ","          ","          ","02-715-3959","          ","서울특별시 마포구 대흥동 2-62","서울특별시 마포구 대흥로 192-1, 1층 (대흥동)","04112","대흥약국","2017-04-03 15:32:11","I","2026-05-02 22:33:31","195170.195092811    ","450434.654103592    ","45","2017-04-03"
"3130000","PHMD120033130033084000002","2003-02-17","          ","01","영업/정상","13","영업중","          ","          ","          ","02-393-1137","          ","서울특별시 마포구 아현동 330-13","서울특별시 마포구 굴레방로9길 8 (아현동)","04116","행복한약국","2025-04-18 16:40:55","I","2026-05-02 22:33:31","195979.19780622     ","450517.633776917    ","40","2003-02-17"
"3130000","PHMD120033130033084000007","2003-07-23","          ","01","영업/정상","13","영업중","          ","          ","          ","","121-845   ","서울특별시 마포구 성산2동 200번지 24호 1층","서울특별시 마포구 월드컵북로 167, 1층 (성산동)","03948","준약국","2012-06-18 09:45:39","I","2026-05-02 22:33:31","191960.99393129     ","451640.695752773    ","33","2003-07-23"
"3130000","PHMD120043130033084000003","2004-02-21","          ","01","영업/정상","13","영업중","          ","          ","          ","02-312-7578","          ","서울특별시 마포구 아현동 395-4 계룡빌딩 3층","서울특별시 마포구 만리재로 133, 계룡빌딩 1층 (아현동)","04203","정성약국","2022-10-14 17:27:04","I","2026-05-02 22:33:31","196583.868057127    ","449934.898617239    ","23","2004-02-21"
"3130000","PHMD120043130033084000005","2004-04-02","          ","01","영업/정상","13","영업중","          ","          ","          ","02-706-0893","          ","","서울특별시 마포구 신촌로 190, 1층 (염리동)","04113","라이프약국","2026-01-29 10:45:56","I","2026-05-02 22:33:31","195214.283269789    ","450480.133815835    ","48","2004-04-02"
"3130000","PHMD120043130033084000008","2004-04-15","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3273-1997","121-772   ","서울특별시 마포구 도화동 550번지 삼성프라자상가 220호, 221호","서울특별시 마포구 도화길 32, 220호, 221호 (도화동, 삼성프라자상가)","04170","삼성메디칼약국","2012-12-12 18:12:30","I","2026-05-02 22:33:31","195542.119522775    ","448652.176751796    ","34","2004-04-15"
"3130000","PHMD120043130033084000009","2004-04-21","          ","01","영업/정상","13","영업중","          ","          ","          ","02-376-2639","121-877   ","서울특별시 마포구 중동 64번지 23호 오윤빌딩 301호","서울특별시 마포구 월드컵북로38길 14, 301호 (중동, 오윤빌딩)","03941","성산진약국","2008-12-15 20:51:24","I","2026-05-02 22:33:31","191427.097563261    ","452028.237293526    ","33","2004-04-21"
"3130000","PHMD120043130033084000014","2004-10-01","          ","01","영업/정상","13","영업중","          ","          ","          ","02-715-6338","121-813   ","서울특별시 마포구 도화동 288번지 5호 용현빌딩 101호","서울특별시 마포구 삼개로 24, 101호 (도화동, 용현빌딩)","04173","제민약국","2008-12-15 20:51:24","I","2026-05-02 22:33:31","195269.757464227    ","448412.81035196     ","59","2004-10-01"
"3130000","PHMD120053130033084000007","2005-06-17","          ","01","영업/정상","13","영업중","          ","          ","          ","02-334-8443","121-897   ","서울특별시 마포구  373번지 4호 성지빌딩 3층","서울특별시 마포구 독막로 10, 3층 (합정동, 성지빌딩)","04071","사랑의약국","2008-12-15 20:51:24","I","2026-05-02 22:33:31","192372.582291826    ","449578.409915804    ","33","2005-06-17"
"3130000","PHMD120053130033084000010","2005-07-04","          ","01","영업/정상","13","영업중","          ","          ","          ","02-335-5606","121-807   ","서울특별시 마포구 노고산동 57번지 12호","서울특별시 마포구 신촌로 88, 1층 (노고산동)","04058","올리브약국","2019-11-19 17:04:06","I","2026-05-02 22:33:31","194219.19139038     ","450346.609802096    ","79","2005-07-04"
"3130000","PHMD120053130033084000021","2005-10-24","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3273-6373","121-805   ","서울특별시 마포구 공덕동 462번지 마포공덕파크팰리스 II 210호","서울특별시 마포구 마포대로 143, 210호 (공덕동, 마포공덕파크팰리스II)","04143","이층약국","2015-07-13 10:44:54","I","2026-05-02 22:33:31","195782.167947617    ","449467.125357845    ","30","2005-10-24"
"3130000","PHMD120063130033084000013","2006-06-21","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6085-1469","121-826   ","서울특별시 마포구 망원동 474번지 15호 1층","서울특별시 마포구 월드컵로 151, 1층 (망원동)","03962","수약국","2008-12-15 20:51:25","I","2026-05-02 22:33:31","191549.46452776     ","450994.999638204    ","28","2006-06-21"
"3130000","PHMD120063130033084000016","2006-08-17","          ","01","영업/정상","13","영업중","          ","          ","          ","02-718-4897","          ","서울특별시 마포구 신공덕동 27-8","서울특별시 마포구 만리재로 22, 1층 102호 (신공덕동)","04195","우대온누리약국","2025-09-29 13:48:39","I","2026-05-02 22:33:31","195781.417843942    ","449054.532533923    ","65","2006-08-17"
"3130000","PHMD120063130033084000017","2006-08-25","          ","01","영업/정상","13","영업중","          ","          ","          ","02-701-7760","121-806   ","서울특별시 마포구 노고산동 31번지 135호 1층","서울특별시 마포구 신촌로 102-1, 1층 (노고산동)","04101","용약국","2026-01-14 17:01:22","I","2026-05-02 22:33:31","194397.553052703    ","450261.160409978    ","115","2006-08-25"
